
iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
16 4990.73 -0.000239281 -0.00241784 0.000191391 0.00366086 0.000503248 0.00169576 1.4805 14.5941 -1.14878 121.681 148.915 -101.994 
17 4990.7 -0.000478174 -0.00483152 0.000382426 0.00366577 0.000503604 0.00167205 1.51573 14.5784 -1.14116 234.839 302.972 -206.011 
18 4990.65 -0.000955962 -0.00965887 0.000764496 0.0036756 0.000504315 0.00162464 1.58617 14.5469 -1.12594 461.145 611.074 -414.042 
19 4990.58 -0.00191154 -0.0193136 0.00152864 0.00369526 0.000505737 0.00152981 1.72705 14.4841 -1.09548 913.72 1227.24 -830.088 
20 4990.56 -0.00275549 -0.0278405 0.00220351 0.00371262 0.000506993 0.00144607 1.85145 14.4285 -1.06859 1313.39 1771.37 -1197.52 
21 4990.48 -0.00359946 -0.0363675 0.0028784 0.00370357 0.000472636 0.0013864 1.56844 14.6087 -1.13847 251.483 -115.681 -1462.04 
22 4990.47 -0.00395764 -0.0399864 0.00316482 0.00369973 0.000458055 0.00136107 1.44834 14.6853 -1.16813 -199.189 -916.541 -1574.31 
23 4990.38 -0.00395771 -0.0399872 0.00316488 0.00371043 0.000507288 0.00144564 1.85269 14.4279 -1.06911 1301.45 1779.67 -1199.77 
24 4990.26 -0.00395782 -0.0399881 0.00316496 0.00368897 0.000505889 0.00154169 1.70848 14.4884 -1.10042 849.664 1147.98 -774.908 
25 4990.17 -0.00395803 -0.0399901 0.00316511 0.00364605 0.000503092 0.00173381 1.41998 14.6093 -1.16306 -54.0738 -115.642 74.9012 
26 4990.17 -0.00395801 -0.0399899 0.0031651 0.0036496 0.000503323 0.00171792 1.44385 14.5993 -1.15788 20.6863 -11.1103 4.60599 
27 4990.17 -0.00395804 -0.0399902 0.00316512 0.00364916 0.000503561 0.0017178 1.4465 14.6041 -1.15806 -7.77226 4.39465 -1.52642 
28 4990.17 -0.0039581 -0.0399908 0.00316517 0.00364916 0.000503556 0.00171779 1.44646 14.6041 -1.15807 -7.90308 4.12464 -1.5866 
29 4990.17 -0.00395822 -0.039992 0.00316526 0.00364916 0.000503545 0.00171776 1.44638 14.6041 -1.15809 -8.16472 3.58462 -1.70694 
30 4990.17 -0.00395846 -0.0399944 0.00316545 0.00364916 0.000503523 0.00171771 1.44623 14.6042 -1.15812 -8.68801 2.50458 -1.94764 
31 4990.17 -0.00395893 -0.0399992 0.00316583 0.00364916 0.00050348 0.00171759 1.44592 14.6044 -1.1582 -9.73457 0.344487 -2.42902 
32 4990.17 -0.00395988 -0.0400087 0.00316659 0.00364916 0.000503393 0.00171737 1.44531 14.6048 -1.15834 -11.8277 -3.97569 -3.39179 
33 4990.17 -0.00396177 -0.0400278 0.0031681 0.00364916 0.00050322 0.00171692 1.44409 14.6055 -1.15864 -16.014 -12.6161 -5.31734 
34 4990.17 -0.00396555 -0.040066 0.00317113 0.00364916 0.000502873 0.00171601 1.44165 14.607 -1.15923 -24.3865 -29.8968 -9.16844 
35 4990.17 -0.0039731 -0.0401423 0.00317718 0.00364915 0.00050218 0.00171421 1.43677 14.61 -1.16041 -41.1316 -64.4583 -16.8707 
36 4990.17 -0.00398822 -0.040295 0.00318929 0.00364915 0.000500793 0.00171059 1.42701 14.6159 -1.16278 -74.6218 -133.581 -32.2751 
37 4990.17 -0.00401846 -0.0406005 0.00321351 0.00364914 0.000498019 0.00170337 1.40749 14.6278 -1.16751 -141.602 -271.828 -63.0844 
38 4990.16 -0.00407894 -0.0412113 0.00326195 0.00364912 0.000492471 0.00168891 1.36844 14.6515 -1.17697 -275.565 -548.322 -124.704 
39 4990.16 -0.00419989 -0.042433 0.00335883 0.00364909 0.000481375 0.00166001 1.29035 14.699 -1.19589 -543.494 -1101.32 -247.948 
40 4990.16 -0.00418516 -0.0422841 0.00334703 0.00364909 0.000482727 0.00166353 1.29986 14.6932 -1.19359 -510.852 -1033.95 -232.933 
41 4990.15 -0.00419989 -0.042433 0.00335883 0.0036499 0.000483025 0.00166038 1.30722 14.6898 -1.19196 -487.531 -997.151 -246.968 
42 4990.15 -0.00422936 -0.0427307 0.00338244 0.00365152 0.000483621 0.00165408 1.32192 14.683 -1.1887 -440.889 -923.562 -275.039 
43 4990.14 -0.00428831 -0.0433261 0.00342966 0.00365477 0.000484813 0.00164149 1.35134 14.6694 -1.18219 -347.605 -776.385 -331.18 
44 4990.13 -0.0044062 -0.0445169 0.00352409 0.00366125 0.000487197 0.00161629 1.41018 14.6422 -1.16917 -161.042 -482.036 -443.46 
45 4990.12 -0.00464199 -0.0468984 0.00371295 0.00367422 0.000491965 0.0015659 1.52784 14.5878 -1.14312 212.075 106.649 -668.011 
46 4990.12 -0.00462216 -0.0466982 0.00369707 0.00367313 0.000491564 0.00157014 1.51795 14.5924 -1.14531 180.71 57.1614 -649.134 
47 4990.12 -0.00464199 -0.0468985 0.00371295 0.00367305 0.000491593 0.00157012 1.51825 14.5929 -1.14534 177.452 58.916 -649.833 
48 4990.12 -0.00468164 -0.047299 0.00374471 0.00367288 0.000491653 0.00157007 1.51884 14.5939 -1.1454 170.938 62.4252 -651.229 
49 4990.1 -0.00476095 -0.0481 0.00380823 0.00367255 0.000491771 0.00156999 1.52003 14.5959 -1.14551 157.909 69.4436 -654.021 
50 4990.08 -0.00491956 -0.0497021 0.00393528 0.00367189 0.000492008 0.00156983 1.52242 14.6 -1.14575 131.851 83.4804 -659.606 
51 4990.03 -0.00523679 -0.0529061 0.00418937 0.00367056 0.000492481 0.0015695 1.52718 14.6082 -1.14622 79.7348 111.554 -670.775 
52 4989.94 -0.00587124 -0.0593143 0.00469754 0.0036679 0.000493428 0.00156884 1.53671 14.6245 -1.14716 -24.4971 167.701 -693.113 
53 4989.75 -0.00714013 -0.0721307 0.00571389 0.00366258 0.000495322 0.00156753 1.55576 14.657 -1.14903 -232.961 279.995 -737.791 
54 4989.37 -0.00967793 -0.0977635 0.00774659 0.00365195 0.000499109 0.00156491 1.59388 14.7222 -1.15279 -649.888 504.583 -827.146 
55 4988.64 -0.0147535 -0.149029 0.011812 0.00363068 0.000506684 0.00155966 1.6701 14.8525 -1.1603 -1483.74 953.757 -1005.86 
56 4987.2 -0.0249047 -0.25156 0.0199428 0.00358814 0.000521835 0.00154916 1.82257 15.1132 -1.17535 -3151.43 1852.1 -1363.31 
57 4984.52 -0.0452071 -0.456622 0.0362044 0.00350306 0.000552135 0.00152817 2.12751 15.6345 -1.2055 -6486.79 3648.77 -2078.28 
58 4979.88 -0.0858118 -0.866747 0.0687276 0.00333291 0.000612736 0.00148618 2.7375 16.6771 -1.26607 -13157.4 7242.03 -3508.49 
59 4973.46 -0.167021 -1.687 0.133774 0.0029926 0.000733938 0.00140219 3.95788 18.762 -1.38824 -26497.9 14428.2 -6370.03 
60 4972.13 -0.32944 -3.32749 0.263867 0.00231199 0.000976341 0.00123423 6.40022 22.9306 -1.63668 -53176.9 28799.4 -12097.6 
61 4970.82 -0.262339 -2.64975 0.210121 0.00259318 0.000876196 0.00130362 5.39095 21.2086 -1.53337 -42155.2 22862.4 -9730.61 
62 4952.23 -0.262339 -2.64975 0.210121 0.00325246 0.00051864 0.0014558 1.43434 14.008 -1.25363 373.783 -317.143 -634.429 
63 4952.18 -0.26234 -2.64975 0.210121 0.00324007 0.000546133 0.00158378 1.55065 13.9186 -1.22314 812.37 728.716 -77.5585 
64 4952.17 -0.26234 -2.64975 0.210121 0.00322214 0.000538302 0.00161262 1.42906 14.0575 -1.26084 -50.9974 54.9855 -16.3934 
65 4952.17 -0.26234 -2.64975 0.210121 0.00322288 0.000537381 0.001613 1.41887 14.049 -1.26142 -1.29485 -5.42107 -1.88172 
66 4952.17 -0.26234 -2.64975 0.210121 0.00322313 0.000537642 0.00161323 1.42131 14.046 -1.26063 16.7358 10.1869 0.486957 
67 4952.17 -0.26234 -2.64975 0.210122 0.00322363 0.000538163 0.00161369 1.42618 14.04 -1.25906 52.7972 41.4029 5.22431 
68 4952.17 -0.26234 -2.64975 0.210121 0.0032234 0.000537927 0.00161348 1.42398 14.0427 -1.25977 36.4778 27.2763 3.08045 
69 4952.17 -0.26234 -2.64975 0.210122 0.00322336 0.000537955 0.00161366 1.42404 14.0429 -1.25979 35.1617 28.0778 3.60809 
70 4952.17 -0.26234 -2.64976 0.210122 0.00322326 0.000538011 0.001614 1.42415 14.0433 -1.25982 32.5295 29.6807 4.66337 
71 4952.17 -0.262341 -2.64976 0.210122 0.00322307 0.000538124 0.0016147 1.42439 14.0441 -1.25988 27.265 32.8866 6.77393 
72 4952.17 -0.262342 -2.64977 0.210123 0.00322269 0.000538349 0.0016161 1.42487 14.0457 -1.26001 16.7362 39.2983 10.9951 
73 4952.17 -0.262344 -2.64979 0.210125 0.00322193 0.000538799 0.00161889 1.42582 14.0488 -1.26026 -4.32168 52.1218 19.4373 
74 4952.17 -0.262347 -2.64982 0.210128 0.00322041 0.000539699 0.00162447 1.42771 14.0551 -1.26076 -46.4375 77.7685 36.3218 
75 4952.17 -0.262351 -2.64986 0.210131 0.00321898 0.000540548 0.00162974 1.4295 14.0611 -1.26123 -86.1695 101.963 52.2506 
76 4952.17 -0.262351 -2.64986 0.210131 0.00322078 0.000538416 0.00162865 1.40858 14.044 -1.26245 15.0782 -27.0016 73.7525 
77 4952.17 -0.262351 -2.64986 0.210131 0.00322118 0.000538241 0.00162573 1.41069 14.0448 -1.26222 12.6639 -21.8088 59.6372 
78 4952.17 -0.262351 -2.64986 0.210131 0.00322198 0.000537892 0.00161989 1.41491 14.0465 -1.26174 7.83513 -11.4235 31.4067 
79 4952.16 -0.262351 -2.64986 0.210131 0.00322357 0.000537194 0.00160821 1.42335 14.0498 -1.26079 -1.82301 9.34633 -25.0543 
80 4952.16 -0.262351 -2.64986 0.210131 0.00322294 0.00053747 0.00161283 1.42002 14.0485 -1.26117 1.99643 1.13298 -2.7266 
81 4952.16 -0.262351 -2.64987 0.210132 0.00322243 0.000537052 0.00161276 1.4157 14.0539 -1.26257 -30.9135 -25.6331 -5.60967 
82 4952.16 -0.262352 -2.64987 0.210132 0.00322141 0.000536217 0.00161263 1.40708 14.0649 -1.26538 -96.7333 -79.1652 -11.3758 
83 4952.16 -0.262352 -2.64987 0.210132 0.0032217 0.000536457 0.00161267 1.40955 14.0617 -1.26458 -77.8253 -63.7871 -9.71939 
84 4952.16 -0.262352 -2.64987 0.210132 0.0032217 0.000536457 0.00161267 1.40955 14.0617 -1.26458 -77.8243 -63.7872 -9.72704 
85 4952.16 -0.262353 -2.64988 0.210133 0.0032217 0.000536457 0.00161266 1.40956 14.0617 -1.26458 -77.8221 -63.7874 -9.74233 
86 4952.16 -0.262354 -2.64989 0.210134 0.0032217 0.000536456 0.00161266 1.40956 14.0617 -1.26458 -77.8178 -63.7878 -9.77291 
87 4952.16 -0.262356 -2.64991 0.210136 0.0032217 0.000536455 0.00161264 1.40956 14.0617 -1.26457 -77.8092 -63.7885 -9.83408 
88 4952.16 -0.262361 -2.64996 0.21014 0.0032217 0.000536453 0.00161261 1.40958 14.0617 -1.26457 -77.7919 -63.7899 -9.95642 
89 4952.16 -0.262369 -2.65004 0.210147 0.00322169 0.00053645 0.00161255 1.4096 14.0617 -1.26457 -77.7574 -63.7927 -10.2011 
90 4952.16 -0.262387 -2.65022 0.210163 0.00322168 0.000536442 0.00161244 1.40964 14.0617 -1.26457 -77.6883 -63.7984 -10.6904 
91 4952.15 -0.262422 -2.65056 0.210194 0.00322166 0.000536427 0.0016122 1.40973 14.0616 -1.26456 -77.5502 -63.8097 -11.6691 
92 4952.15 -0.262492 -2.65126 0.210257 0.00322162 0.000536397 0.00161174 1.4099 14.0615 -1.26455 -77.274 -63.8324 -13.6265 
93 4952.13 -0.262633 -2.65265 0.210381 0.00322153 0.000536338 0.0016108 1.41025 14.0612 -1.26452 -76.7215 -63.8777 -17.5414 
94 4952.09 -0.262913 -2.65543 0.210631 0.00322136 0.000536218 0.00160893 1.41095 14.0607 -1.26446 -75.6166 -63.9682 -25.371 
95 4952.01 -0.263475 -2.66098 0.21113 0.00322101 0.000535979 0.0016052 1.41235 14.0597 -1.26434 -73.4067 -64.1491 -41.0302 
96 4951.85 -0.264598 -2.6721 0.212127 0.00322031 0.000535501 0.00159773 1.41515 14.0576 -1.26411 -68.9871 -64.51 -72.3489 
97 4951.53 -0.266844 -2.69432 0.214123 0.00321892 0.000534545 0.00158278 1.42074 14.0535 -1.26364 -60.1484 -65.2282 -134.987 
98 4950.9 -0.271335 -2.73877 0.218114 0.00321614 0.000532633 0.00155289 1.43194 14.0452 -1.2627 -42.4728 -66.6501 -260.265 
99 4949.65 -0.280319 -2.82768 0.226095 0.00321058 0.00052881 0.00149311 1.45433 14.0287 -1.26083 -7.12867 -69.436 -510.831 
100 4947.21 -0.298285 -3.00549 0.242059 0.00319945 0.000521163 0.00137354 1.49917 13.9957 -1.25709 63.5312 -74.7763 -1012 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4725.01 -0.298285 -3.00549 0.242059 0.00624359 0.00108633 0.00176277 3.28398 10.3197 -1.36761 -98.632 101.1 625.708 
2 4724.96 -0.298286 -3.00549 0.242059 0.00626615 0.0010638 0.00162281 3.25005 10.3083 -1.37125 72.7203 -445.567 83.3364 
3 4724.96 -0.298286 -3.00549 0.242059 0.0062658 0.00107032 0.00161613 3.32744 10.3227 -1.36134 -0.10273 0.272618 -0.179814 
4 4724.96 -0.298289 -3.0055 0.24206 0.00626588 0.00107032 0.00161605 3.32753 10.322 -1.36123 3.90375 0.662878 -0.00802803 
5 4724.96 -0.298295 -3.00552 0.242063 0.00626603 0.00107032 0.00161589 3.32771 10.3207 -1.36102 11.9167 1.4434 0.335545 
6 4724.96 -0.298306 -3.00555 0.242067 0.00626633 0.00107031 0.00161557 3.32807 10.318 -1.36059 27.9426 3.00444 1.02269 
7 4724.96 -0.298329 -3.00562 0.242077 0.00626693 0.00107029 0.00161493 3.32878 10.3127 -1.35974 59.9945 6.12651 2.39699 
8 4724.96 -0.298374 -3.00577 0.242095 0.00626813 0.00107026 0.00161365 3.33021 10.3019 -1.35803 124.098 12.3707 5.14559 
9 4724.96 -0.298466 -3.00605 0.242133 0.00627053 0.0010702 0.00161108 3.33308 10.2805 -1.35462 252.305 24.8589 10.6429 
10 4724.95 -0.298648 -3.00661 0.242207 0.00627533 0.00107007 0.00160596 3.3388 10.2376 -1.3478 508.72 49.8352 21.6376 
11 4724.95 -0.299012 -3.00774 0.242356 0.00628493 0.00106981 0.00159571 3.35024 10.1518 -1.33416 1021.55 99.787 43.6279 
12 4724.95 -0.299282 -3.00858 0.242467 0.00629207 0.00106962 0.0015881 3.35874 10.0881 -1.32403 1402.51 136.894 59.9644 
13 4724.94 -0.299553 -3.00942 0.242578 0.00629235 0.00106877 0.00158019 3.36058 10.0961 -1.32476 1360.8 128.38 20.1449 
14 4724.92 -0.300094 -3.0111 0.242799 0.00629292 0.00106705 0.00156438 3.36426 10.112 -1.32624 1277.39 111.352 -59.4942 
15 4724.88 -0.301176 -3.01446 0.243242 0.00629406 0.00106362 0.00153276 3.37162 10.1439 -1.3292 1110.57 77.2897 -218.774 
16 4724.83 -0.303341 -3.02117 0.244127 0.00629635 0.00105676 0.00146951 3.38635 10.2077 -1.33511 776.907 9.14721 -537.336 
17 4724.79 -0.30767 -3.0346 0.245898 0.00630091 0.00104304 0.00134302 3.41581 10.3353 -1.34693 109.511 -127.214 -1174.48 
18 4724.79 -0.307958 -3.0355 0.246016 0.00630121 0.00104212 0.0013346 3.41777 10.3438 -1.34772 65.0709 -136.297 -1216.9 
19 4724.78 -0.308246 -3.03639 0.246134 0.00630107 0.00104215 0.00133455 3.41751 10.3436 -1.34765 65.3257 -137.447 -1216.74 
20 4724.76 -0.308823 -3.03818 0.24637 0.00630078 0.00104219 0.00133445 3.417 10.3431 -1.34752 65.8353 -139.748 -1216.4 
21 4724.72 -0.309976 -3.04176 0.246842 0.00630021 0.00104229 0.00133425 3.41596 10.3423 -1.34724 66.8546 -144.35 -1215.74 
22 4724.63 -0.312281 -3.04891 0.247785 0.00629905 0.00104248 0.00133386 3.4139 10.3406 -1.3467 68.8931 -153.553 -1214.4 
23 4724.47 -0.316893 -3.06322 0.249672 0.00629675 0.00104287 0.00133308 3.40977 10.3372 -1.3456 72.9702 -171.96 -1211.74 
24 4724.14 -0.326117 -3.09183 0.253446 0.00629215 0.00104364 0.00133151 3.40151 10.3303 -1.34342 81.1246 -208.772 -1206.41 
25 4723.48 -0.344564 -3.14906 0.260993 0.00628294 0.00104518 0.00132837 3.385 10.3167 -1.33904 97.4345 -282.396 -1195.76 
26 4722.16 -0.381459 -3.26352 0.276088 0.00626453 0.00104826 0.00132209 3.35198 10.2894 -1.3303 130.058 -429.635 -1174.44 
27 4719.53 -0.455249 -3.49244 0.306278 0.0062277 0.00105443 0.00130953 3.28594 10.2348 -1.31283 195.322 -724.079 -1131.8 
28 4714.31 -0.602828 -3.95028 0.366658 0.00615405 0.00106676 0.00128442 3.15389 10.1255 -1.27793 325.913 -1312.83 -1046.44 
29 4704.03 -0.897986 -4.86597 0.487417 0.00600674 0.00109142 0.0012342 2.88991 9.90702 -1.20831 587.351 -2489.81 -875.49 
30 4684.1 -1.4883 -6.69733 0.728935 0.00571213 0.00114074 0.00113376 2.36238 9.46982 -1.06976 1111.25 -4841.65 -532.618 
31 4646.77 -2.66894 -10.3601 1.21197 0.00512291 0.00123939 0.000932878 1.30911 8.5947 -0.795436 2163.11 -9536.81 156.994 
32 4582.16 -5.0302 -17.6855 2.17805 0.00394446 0.00143667 0.000531111 -0.790328 6.84155 -0.257931 4283.01 -18893.1 1551.6 
33 4493.12 -9.75273 -32.3364 4.11019 0.00158756 0.00183125 -0.000272424 -4.9608 3.32352 0.772544 8586.52 -37469.4 4401.6 
34 4474.81 -19.1978 -61.6383 7.97449 -0.00312625 0.0026204 -0.00187949 -13.1885 -3.76004 2.65543 17440.8 -74075.8 10339 
35 4456.63 -15.2959 -49.5333 6.37809 -0.00117891 0.00229439 -0.00121559 -9.80779 -0.825985 1.90636 13743.7 -59041.5 7848.38 
36 4426.92 -15.2959 -49.5333 6.37809 -0.00139759 0.00323381 -0.00134047 0.149061 1.63072 3.05846 147.361 -52.6086 -803.949 
37 4426.84 -15.2959 -49.5333 6.37809 -0.00143241 0.00325229 -0.00115976 0.0678902 1.70838 3.03488 -456.727 -96.8707 -78.1153 
38 4426.84 -15.2959 -49.5333 6.37809 -0.00142575 0.00325432 -0.0011541 0.0804629 1.6303 3.04815 0.160925 -0.565978 0.0658554 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4530.28 -15.2959 -49.5333 6.37809 0.000422865 0.00369342 -0.00112531 4.0313 4.72443 -4.09165 -181.433 1497.02 9086.43 
2 4520.6 -15.2959 -49.5333 6.37809 0.000670054 0.00343524 -0.00299166 4.2828 4.82272 -4.07205 600.631 -1345.6 1322.22 
3 4520.47 -15.2959 -49.5333 6.37809 0.000701665 0.00340223 -0.00323033 4.31463 4.8356 -4.06963 698.818 -1710.95 329.261 
4 4520.45 -15.2959 -49.5333 6.37809 0.000690927 0.00342957 -0.00324143 4.61261 4.96036 -4.04767 0.994308 0.535555 0.206855 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 5321.34 -3.33091e-008 -1.76904e-007 6.88766e-007 0.0014311 0.000525644 -7.97121e-005 7.14871 -4.34788 -36.0156 1505.77 1270.27 10067.9 
2 5311.14 -1.10686e-006 4.27342e-007 6.22602e-006 0.00156013 0.000466156 -0.00159974 8.15589 -4.00512 -35.9436 -221.617 4914.11 3210.32 
3 5309.79 -1.6662e-006 7.42167e-007 9.11104e-006 0.00162735 0.000435162 -0.0023917 8.68007 -3.82679 -35.9062 -1126 6807.52 -362.293 
4 5309.36 -1.88127e-006 8.43957e-007 1.00591e-005 0.00165471 0.000308145 -0.00246604 7.49562 -4.01611 -36.0134 -49.5605 -8.02672 -4.86557 
5 5309.36 -2.08301e-006 9.52049e-007 1.10284e-005 0.00165604 0.000308363 -0.00246591 7.49762 -4.0295 -36.0118 26.7568 3.9584 2.73879 
6 5309.36 -2.42412e-006 1.13518e-006 1.26669e-005 0.00165604 0.000308375 -0.00246591 7.49774 -4.02949 -36.0118 26.6544 4.63553 2.65694 
7 5309.36 -3.10634e-006 1.50144e-006 1.59441e-005 0.00165604 0.000308398 -0.00246592 7.49798 -4.02945 -36.0118 26.4496 5.98978 2.49323 
8 5309.36 -4.47079e-006 2.23396e-006 2.24983e-005 0.00165603 0.000308445 -0.00246593 7.49846 -4.02937 -36.0117 26.0399 8.69829 2.16581 
9 5309.35 -7.19967e-006 3.699e-006 3.56069e-005 0.00165602 0.000308539 -0.00246596 7.49941 -4.02922 -36.0116 25.2206 14.1153 1.51096 
10 5309.35 -1.26575e-005 6.62907e-006 6.1824e-005 0.00165599 0.000308727 -0.00246602 7.50133 -4.02893 -36.0114 23.5819 24.9493 0.201273 
11 5309.35 -2.3573e-005 1.24892e-005 0.000114258 0.00165595 0.000309102 -0.00246615 7.50517 -4.02833 -36.0109 20.3046 46.6174 -2.4181 
12 5309.35 -4.54041e-005 2.42095e-005 0.000219127 0.00165585 0.000309854 -0.00246639 7.51285 -4.02714 -36.01 13.75 89.9535 -7.65685 
13 5309.34 -8.90663e-005 4.76501e-005 0.000428864 0.00165567 0.000311356 -0.00246687 7.5282 -4.02475 -36.0082 0.640666 176.626 -18.1343 
14 5309.32 -0.000176391 9.45313e-005 0.000848338 0.00165529 0.00031436 -0.00246784 7.55891 -4.01998 -36.0045 -25.5779 349.97 -39.0893 
15 5309.3 -0.00035104 0.000188294 0.00168729 0.00165455 0.00032037 -0.00246978 7.62032 -4.01045 -35.9972 -78.0147 696.659 -80.9991 
16 5309.25 -0.000700337 0.000375819 0.00336518 0.00165305 0.000332388 -0.00247365 7.74315 -3.99137 -35.9825 -182.888 1390.04 -164.818 
17 5309.17 -0.00139893 0.000750868 0.00672097 0.00165006 0.000356425 -0.0024814 7.98881 -3.95322 -35.9532 -392.63 2776.79 -332.455 
18 5309.13 -0.00279612 0.00150097 0.0134326 0.00164408 0.000404498 -0.0024969 8.48012 -3.87693 -35.8946 -812.101 5550.28 -667.72 
19 5309.12 -0.00253454 0.00136053 0.012176 0.0016452 0.000395498 -0.00249399 8.38814 -3.89121 -35.9055 -733.568 5031.03 -604.952 
20 5309.08 -0.00279613 0.00150097 0.0134326 0.00164542 0.000395329 -0.00249579 8.38783 -3.89117 -35.903 -732.072 5028.54 -612.108 
21 5308.98 -0.00331932 0.00178185 0.0159458 0.00164585 0.000394992 -0.00249939 8.3872 -3.89107 -35.8979 -729.081 5023.56 -626.421 
22 5308.79 -0.00436569 0.0023436 0.0209721 0.00164672 0.000394317 -0.00250659 8.38596 -3.89088 -35.8876 -723.1 5013.6 -655.047 
23 5308.41 -0.00645844 0.00346711 0.0310248 0.00164846 0.000392968 -0.00252098 8.38346 -3.89049 -35.8671 -711.136 4993.69 -712.299 
24 5307.65 -0.0106439 0.00571413 0.0511303 0.00165193 0.000390269 -0.00254976 8.37848 -3.88971 -35.8262 -687.212 4953.86 -826.802 
25 5306.15 -0.0190149 0.0102082 0.0913411 0.00165888 0.000384871 -0.00260731 8.3685 -3.88815 -35.7442 -639.374 4874.18 -1055.81 
26 5303.19 -0.0357569 0.0191962 0.171763 0.00167277 0.000374075 -0.00272243 8.34854 -3.88504 -35.5804 -543.734 4714.78 -1513.82 
27 5297.49 -0.0692409 0.0371724 0.332606 0.00170057 0.000352484 -0.00295267 8.30856 -3.87877 -35.2526 -352.603 4395.73 -2429.85 
28 5286.92 -0.136209 0.0731247 0.654293 0.00175615 0.000309302 -0.00341314 8.22839 -3.8661 -34.5972 29.0665 3756.73 -4261.9 
29 5269.1 -0.270145 0.145029 1.29767 0.00186732 0.000222937 -0.00433409 8.0672 -3.84025 -33.2865 790.032 2475.05 -7925.97 
30 5246.78 -0.538016 0.288838 2.58441 0.00208965 5.02072e-005 -0.00617598 7.74141 -3.7865 -30.6657 2302.5 -103.008 -15254 
31 5241.68 -0.741044 0.397836 3.55968 0.00225816 -8.07099e-005 -0.00757201 7.49147 -3.74393 -28.6798 3440.45 -2070.04 -20808.1 
32 5188.98 -0.741046 0.397837 3.55969 0.00146961 0.000393741 -0.00280282 7.22353 -1.02401 -28.9969 -12695.6 2750.79 -2888.67 
33 5187.3 -0.741046 0.397837 3.55969 0.00168016 0.000357414 -0.00260345 6.64702 -3.32774 -28.8146 388.197 -156.8 -438.078 
34 5187.27 -0.741047 0.397837 3.55969 0.00166283 0.000374852 -0.00249027 6.70163 -3.27694 -28.8141 83.8642 304.445 -32.7655 
35 5187.27 -0.741048 0.397837 3.55969 0.00166074 0.000369798 -0.00248609 6.64706 -3.26049 -28.8217 -10.8521 0.0442033 -0.362825 
36 5187.27 -0.741049 0.397838 3.5597 0.00166285 0.000369202 -0.00248552 6.64048 -3.28206 -28.8201 111.808 -35.6737 17.8257 
37 5187.27 -0.741049 0.397838 3.5597 0.00166232 0.000369351 -0.00248566 6.64213 -3.27665 -28.8205 81.0444 -26.7155 13.264 
38 5187.27 -0.741049 0.397838 3.5597 0.00166232 0.000369375 -0.00248561 6.64231 -3.2767 -28.8205 81.3141 -25.6137 13.42 
39 5187.27 -0.74105 0.397838 3.5597 0.00166232 0.000369423 -0.00248551 6.64268 -3.2768 -28.8204 81.8536 -23.4102 13.732 
40 5187.27 -0.741051 0.397839 3.55971 0.00166232 0.000369518 -0.0024853 6.6434 -3.27699 -28.8203 82.9325 -19.0031 14.356 
41 5187.27 -0.741054 0.397841 3.55972 0.00166231 0.000369708 -0.00248489 6.64485 -3.27737 -28.8201 85.0904 -10.1889 15.604 
42 5187.27 -0.741061 0.397844 3.55975 0.0016623 0.000370089 -0.00248406 6.64775 -3.27814 -28.8197 89.4062 7.43948 18.1 
43 5187.27 -0.741073 0.39785 3.5598 0.00166228 0.00037085 -0.0024824 6.65354 -3.27967 -28.8188 98.0377 42.6962 23.092 
44 5187.27 -0.741098 0.397862 3.55991 0.00166223 0.000372373 -0.00247908 6.66514 -3.28274 -28.817 115.301 113.21 33.076 
45 5187.26 -0.741147 0.397886 3.56012 0.00166213 0.000375419 -0.00247245 6.68832 -3.28888 -28.8134 149.826 254.236 53.0437 
46 5187.25 -0.741247 0.397935 3.56055 0.00166193 0.00038151 -0.00245919 6.7347 -3.30116 -28.8062 218.877 536.288 92.9785 
47 5187.24 -0.741445 0.398032 3.56142 0.00166154 0.000393693 -0.00243266 6.82744 -3.32571 -28.7918 356.975 1100.39 172.845 
48 5187.23 -0.741636 0.398126 3.56224 0.00166117 0.00040542 -0.00240712 6.91672 -3.34933 -28.778 489.91 1643.42 249.726 
49 5187.2 -0.741636 0.398126 3.56224 0.0016522 0.000375349 -0.00241169 6.62296 -3.25467 -28.8196 -51.4287 -32.3608 310.277 
50 5187.2 -0.741637 0.398126 3.56225 0.00165564 0.000373108 -0.00244299 6.63355 -3.25532 -28.8184 -43.2768 -14.7487 178.347 
51 5187.19 -0.741638 0.398127 3.56225 0.00166251 0.000368626 -0.0025056 6.65472 -3.25662 -28.816 -26.9873 20.4591 -85.5124 
